molecule_chembl_id,molecule_pref_name,max_phase,full_mwt,num_ro5_violations,alogp,compound_key,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,uo_units,ligand_efficiency,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,potential_duplicate,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_organism,assay_tissue_chembl_id,assay_tissue_name,assay_cell_type,assay_subcellular_fraction,assay_parameters,assay_variant_accession,assay_variant_mutation,target_chembl_id,target_pref_name,target_organism,target_type,document_chembl_id,src_id,src_description,document_journal,document_year,cell_chembl_id,properties,action_type,standard_text_value,value
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795655,Antioxidant activity assessed as inhibition of H2O2 induced lucigenin oxidation at 37 degC,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795655,Antioxidant activity assessed as inhibition of H2O2 induced lucigenin oxidation at 37 degC,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795655,Antioxidant activity assessed as inhibition of H2O2 induced lucigenin oxidation at 37 degC,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795655,Antioxidant activity assessed as inhibition of H2O2 induced lucigenin oxidation at 37 degC,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,=,12.0,%,,,,UO_0000187,,,,,,0,CHEMBL3795656,Antioxidant activity assessed as inhibition of H2O2 induced lucigenin oxidation at 1000 uM at 37 degC,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,12.0
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,158000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,158.0
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,96000.0,nM,4.02,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,96.0
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,IC50,=,32000.0,nM,4.50,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,32.0
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,31000.0,nM,4.51,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,31.0
CHEMBL50,QUERCETIN,3.0,302.24,0,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,2400.0,nM,5.62,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,2.4
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,IC50,=,94000.0,nM,4.03,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,94.0
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,IC50,=,17000.0,nM,4.77,,,UO_0000065,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,17.0
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795657,Antioxidant activity assessed as inhibition of HOCl-induced oxidation of DHR to rhodamine 123 at 37 degC by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,IC50,=,1600.0,nM,5.80,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.6
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,4400.0,nM,5.36,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,4.4
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,10000.0,nM,5.00,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,10.0
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,7300.0,nM,5.14,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,7.3
CHEMBL50,QUERCETIN,3.0,302.24,0,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,1500.0,nM,5.82,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.5
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,IC50,=,1300.0,nM,5.89,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.3
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,IC50,=,1100.0,nM,5.96,,,UO_0000065,,,,,,0,CHEMBL3795658,Antioxidant activity assessed as inhibition of singlet oxygen induced oxidation of non-fluorescent DHR to fluorescent rhodamine 123 at 37 degC measured after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.1
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Activity,=,1.5,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.5
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Activity,=,1.1,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.1
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Activity,=,1.58,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.58
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,Activity,=,1.44,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.44
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,Activity,=,1.4,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.4
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,Activity,=,1.63,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.63
CHEMBL50,QUERCETIN,3.0,302.24,0,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,Activity,=,3.4,umolequiv/g,,,,,,,,,,0,CHEMBL3795659,Antioxidant activity assessed as inhibition of peroxyl radical induced oxidation of fluorescein measured as trolox equivalents at 37 degC by ORAC assay,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,3.4
CHEMBL50,QUERCETIN,3.0,302.24,0,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,770.0,nM,6.11,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,0.77
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,IC50,=,820.0,nM,6.09,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,0.82
CHEMBL3792746,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cccc(O)c12,IC50,=,1230.0,nM,5.91,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.23
CHEMBL3793299,,,322.32,0,3.64,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2cc(O)ccc12,IC50,=,1420.0,nM,5.85,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.42
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
CHEMBL3792886,,,320.30,0,3.73,,O=c1c2c(O)cccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,1500.0,nM,5.82,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.5
CHEMBL3793504,,,320.30,0,3.73,,O=c1c2ccc(O)cc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,1080.0,nM,5.97,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.08
CHEMBL3792968,,,304.30,0,4.02,,O=c1c2ccccc2oc2cccc(-c3ccc(O)c(O)c3)c12,IC50,=,1990.0,nM,5.70,,,UO_0000065,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,1.99
CHEMBL3792877,,,306.32,0,3.93,,O=c1cc(/C=C/C=C/c2ccc(O)c(O)c2)oc2ccccc12,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,,0,CHEMBL3795660,Antioxidant activity assessed as inhibition of NO-induced oxidation of non-fluorescent DAF-2 to the fluorescent triazolofluorescein after 30 mins by fluorimetric method,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3792332,1,,Eur J Med Chem,2016,,,,,
